"Block","Trial","Arrow","Condition","Correct","RT","subj_num","Time","Task"
2,39,1,2,1,0.43348,34,2,"Flanker"
2,40,2,2,1,0.50017,34,2,"Flanker"
2,41,2,0,1,0.4335,34,2,"Flanker"
2,42,1,1,1,0.38352,34,2,"Flanker"
2,43,2,2,1,0.38353,34,2,"Flanker"
2,44,2,2,0,0.35016,34,2,"Flanker"
2,45,2,2,1,0.50018,34,2,"Flanker"
2,46,2,1,1,0.41685,34,2,"Flanker"
2,47,2,2,1,0.53351,34,2,"Flanker"
2,48,2,1,1,0.3002,34,2,"Flanker"
2,49,1,0,1,0.46699,34,2,"Flanker"
2,50,2,0,1,0.45023,34,2,"Flanker"
2,51,1,2,1,0.60023,34,2,"Flanker"
2,52,2,1,1,0.40019,34,2,"Flanker"
2,53,1,0,1,0.45013,34,2,"Flanker"
2,54,2,0,1,0.33352,34,2,"Flanker"
2,55,1,1,1,0.38354,34,2,"Flanker"
2,56,2,2,1,0.35014,34,2,"Flanker"
2,57,2,1,0,0.31685,34,2,"Flanker"
2,58,1,0,1,0.45018,34,2,"Flanker"
2,59,2,1,1,0.38352,34,2,"Flanker"
2,60,2,0,1,0.35016,34,2,"Flanker"
2,61,1,2,1,0.35019,34,2,"Flanker"
2,62,1,0,1,0.43346,34,2,"Flanker"
2,63,2,1,1,0.40021,34,2,"Flanker"
2,64,2,0,1,0.46683,34,2,"Flanker"
2,65,1,2,1,0.41685,34,2,"Flanker"
2,66,1,1,1,0.40018,34,2,"Flanker"
2,67,1,0,1,0.33347,34,2,"Flanker"
2,68,1,2,1,0.30018,34,2,"Flanker"
2,69,2,2,1,0.65017,34,2,"Flanker"
2,70,2,0,1,0.66683,34,2,"Flanker"
2,71,1,2,1,0.46685,34,2,"Flanker"
2,72,1,1,1,0.36685,34,2,"Flanker"
2,73,2,0,1,0.61689,34,2,"Flanker"
2,74,2,2,1,0.4335,34,2,"Flanker"
2,75,2,2,1,0.33352,34,2,"Flanker"
2,76,1,2,0,0.35017,34,2,"Flanker"
2,77,1,1,1,0.38354,34,2,"Flanker"
2,78,2,1,1,0.50018,34,2,"Flanker"
2,79,2,2,0,0.36678,34,2,"Flanker"
2,80,2,2,0,0.31678,34,2,"Flanker"
2,81,1,2,1,0.31689,34,2,"Flanker"
2,82,1,0,1,1.1501,34,2,"Flanker"
2,83,2,2,1,0.46678,34,2,"Flanker"
2,84,1,2,1,0.45023,34,2,"Flanker"
2,85,2,0,1,0.31692,34,2,"Flanker"
2,86,1,0,1,0.36685,34,2,"Flanker"
2,87,1,1,0,0.41692,34,2,"Flanker"
2,88,2,1,1,0.4002,34,2,"Flanker"
2,89,2,2,0,0.31685,34,2,"Flanker"
2,90,1,0,1,0.36686,34,2,"Flanker"
2,91,1,1,1,0.3002,34,2,"Flanker"
2,92,1,1,1,0.31685,34,2,"Flanker"
2,93,2,2,0,0.35015,34,2,"Flanker"
2,94,2,2,1,0.65022,34,2,"Flanker"
2,95,1,2,1,0.35012,34,2,"Flanker"
2,96,1,0,1,0.43351,34,2,"Flanker"
2,97,1,1,1,0.56684,34,2,"Flanker"
2,98,2,0,1,0.43352,34,2,"Flanker"
2,99,2,1,1,0.26688,34,2,"Flanker"
2,100,2,2,0,0.36684,34,2,"Flanker"
2,101,1,1,1,0.55027,34,2,"Flanker"
2,102,1,0,1,0.45011,34,2,"Flanker"
2,103,1,0,1,0.36685,34,2,"Flanker"
2,104,1,1,1,0.33352,34,2,"Flanker"
2,105,2,1,0,0.36694,34,2,"Flanker"
2,106,2,0,1,0.45014,34,2,"Flanker"
2,107,2,1,1,0.33351,34,2,"Flanker"
2,108,2,2,0,0.46686,34,2,"Flanker"
2,109,1,2,1,0.38354,34,2,"Flanker"
2,110,1,1,1,0.43351,34,2,"Flanker"
2,111,2,1,1,0.43356,34,2,"Flanker"
2,112,1,2,1,0.46686,34,2,"Flanker"
2,113,1,1,1,0.46685,34,2,"Flanker"
2,114,2,0,0,0.33352,34,2,"Flanker"
2,115,1,1,1,0.36678,34,2,"Flanker"
2,116,2,1,1,0.35013,34,2,"Flanker"
2,117,1,0,1,0.55017,34,2,"Flanker"
2,118,2,0,1,0.38352,34,2,"Flanker"
2,119,1,2,1,0.35023,34,2,"Flanker"
2,120,1,0,1,0.48356,34,2,"Flanker"
2,121,2,0,1,0.38351,34,2,"Flanker"
2,122,2,1,1,0.41684,34,2,"Flanker"
2,123,2,0,1,0.28355,34,2,"Flanker"
2,124,2,2,0,0.45019,34,2,"Flanker"
2,125,2,1,1,0.48349,34,2,"Flanker"
2,126,2,0,1,0.3668,34,2,"Flanker"
2,127,1,0,0,0.3002,34,2,"Flanker"
2,128,1,0,1,0.4502,34,2,"Flanker"
2,129,2,0,1,0.35019,34,2,"Flanker"
2,130,1,1,1,0.48351,34,2,"Flanker"
2,131,2,2,0,0.36685,34,2,"Flanker"
2,132,2,2,1,0.51685,34,2,"Flanker"
2,133,2,2,1,0.48351,34,2,"Flanker"
2,134,1,0,1,0.4002,34,2,"Flanker"
2,135,2,1,1,0.35015,34,2,"Flanker"
2,136,1,1,1,0.56685,34,2,"Flanker"
2,137,1,1,0,0.43352,34,2,"Flanker"
2,138,1,2,0,0.31686,34,2,"Flanker"
2,139,1,1,1,0.51681,34,2,"Flanker"
2,140,1,1,1,0.40018,34,2,"Flanker"
2,141,1,2,1,0.40021,34,2,"Flanker"
2,142,2,1,1,0.4836,34,2,"Flanker"
2,143,1,0,1,1.6834,34,2,"Flanker"
2,144,2,1,1,0.56684,34,2,"Flanker"
3,1,2,1,1,0.36686,34,2,"Flanker"
3,2,2,2,1,0.31685,34,2,"Flanker"
3,3,2,2,1,0.40019,34,2,"Flanker"
3,4,1,1,0,0.28352,34,2,"Flanker"
3,5,1,0,1,0.45018,34,2,"Flanker"
3,6,1,2,1,0.36686,34,2,"Flanker"
3,7,2,2,1,0.40022,34,2,"Flanker"
3,8,1,2,1,0.38345,34,2,"Flanker"
3,9,2,1,1,0.38352,34,2,"Flanker"
3,10,1,2,1,0.36684,34,2,"Flanker"
3,11,1,1,1,0.51687,34,2,"Flanker"
3,12,1,2,0,0.38357,34,2,"Flanker"
3,13,1,1,1,0.40018,34,2,"Flanker"
3,14,1,1,1,0.33346,34,2,"Flanker"
3,15,1,0,1,0.36677,34,2,"Flanker"
3,16,2,0,1,0.41685,34,2,"Flanker"
3,17,2,0,1,0.2836,34,2,"Flanker"
3,18,2,0,0,0.36686,34,2,"Flanker"
3,19,1,0,1,0.55022,34,2,"Flanker"
3,20,2,2,1,0.38349,34,2,"Flanker"
3,21,1,0,1,0.31686,34,2,"Flanker"
3,22,1,0,1,0.4501,34,2,"Flanker"
3,23,2,1,0,0.31685,34,2,"Flanker"
3,24,1,1,1,0.41678,34,2,"Flanker"
3,25,1,0,1,0.31687,34,2,"Flanker"
3,26,1,2,1,0.40018,34,2,"Flanker"
3,27,2,1,1,0.63361,34,2,"Flanker"
3,28,2,1,1,0.4502,34,2,"Flanker"
3,29,1,1,1,0.36685,34,2,"Flanker"
3,30,1,0,1,0.41679,34,2,"Flanker"
3,31,2,0,1,0.51679,34,2,"Flanker"
3,32,1,2,0,0.28349,34,2,"Flanker"
3,33,1,1,1,0.46683,34,2,"Flanker"
3,34,2,0,1,0.41676,34,2,"Flanker"
3,35,2,1,1,0.36686,34,2,"Flanker"
3,36,1,1,1,1.5002,34,2,"Flanker"
3,37,2,2,1,0.60018,34,2,"Flanker"
3,38,2,0,1,0.50021,34,2,"Flanker"
3,39,1,0,1,0.45023,34,2,"Flanker"
3,40,1,2,0,0.38341,34,2,"Flanker"
3,41,2,1,1,0.38355,34,2,"Flanker"
3,42,2,2,1,0.63356,34,2,"Flanker"
3,43,1,2,0,0.36685,34,2,"Flanker"
3,44,2,0,1,0.36685,34,2,"Flanker"
3,45,1,2,0,0.36685,34,2,"Flanker"
3,46,2,1,1,0.45021,34,2,"Flanker"
3,47,1,0,0,0.41677,34,2,"Flanker"
3,48,2,2,1,0.38356,34,2,"Flanker"
3,49,1,1,1,0.58351,34,2,"Flanker"
3,50,2,2,1,0.60018,34,2,"Flanker"
3,51,2,2,1,0.5001,34,2,"Flanker"
3,52,1,2,1,0.41683,34,2,"Flanker"
3,53,2,0,0,0.35013,34,2,"Flanker"
3,54,1,0,1,0.35016,34,2,"Flanker"
3,55,2,1,1,0.3502,34,2,"Flanker"
3,56,1,2,1,0.26685,34,2,"Flanker"
3,57,2,0,1,0.31682,34,2,"Flanker"
3,58,2,1,0,0.3168,34,2,"Flanker"
3,59,1,0,1,0.46688,34,2,"Flanker"
3,60,1,2,0,0.31679,34,2,"Flanker"
3,61,2,2,1,0.41685,34,2,"Flanker"
3,62,1,1,1,0.40023,34,2,"Flanker"
3,63,1,2,0,0.46677,34,2,"Flanker"
3,64,1,2,1,0.65016,34,2,"Flanker"
3,65,2,2,1,0.50023,34,2,"Flanker"
3,66,1,0,1,0.41678,34,2,"Flanker"
3,67,2,2,1,0.56685,34,2,"Flanker"
3,68,1,0,1,0.56691,34,2,"Flanker"
3,69,1,1,1,0.43347,34,2,"Flanker"
3,70,2,1,1,0.50018,34,2,"Flanker"
3,71,1,2,1,0.51677,34,2,"Flanker"
3,72,2,2,0,0.43354,34,2,"Flanker"
3,73,2,2,0,0.36718,34,2,"Flanker"
3,74,1,0,1,0.40018,34,2,"Flanker"
3,75,2,1,1,0.61689,34,2,"Flanker"
3,76,2,0,1,0.38344,34,2,"Flanker"
3,77,2,2,1,0.35013,34,2,"Flanker"
3,78,1,0,1,0.43344,34,2,"Flanker"
3,79,2,0,1,0.35019,34,2,"Flanker"
3,80,2,1,1,0.40021,34,2,"Flanker"
3,81,2,0,1,0.4002,34,2,"Flanker"
3,82,2,0,1,0.40017,34,2,"Flanker"
3,83,1,0,1,0.43357,34,2,"Flanker"
3,84,2,1,1,0.33352,34,2,"Flanker"
3,85,1,1,1,0.40019,34,2,"Flanker"
3,86,2,2,1,0.48354,34,2,"Flanker"
3,87,1,2,1,0.5169,34,2,"Flanker"
3,88,1,2,0,0.38355,34,2,"Flanker"
3,89,2,2,1,0.31685,34,2,"Flanker"
3,90,1,1,1,0.35011,34,2,"Flanker"
3,91,2,0,1,0.40011,34,2,"Flanker"
3,92,2,2,0,0.41685,34,2,"Flanker"
3,93,2,1,1,0.45023,34,2,"Flanker"
3,94,2,2,1,0.96682,34,2,"Flanker"
3,95,2,0,1,0.40015,34,2,"Flanker"
3,96,1,2,1,0.51688,34,2,"Flanker"
3,97,1,1,1,0.43352,34,2,"Flanker"
3,98,2,0,1,0.38345,34,2,"Flanker"
3,99,2,1,1,0.33356,34,2,"Flanker"
3,100,2,1,1,0.36685,34,2,"Flanker"
3,101,1,1,1,0.43355,34,2,"Flanker"
3,102,1,0,1,0.51684,34,2,"Flanker"
3,103,2,2,1,0.61684,34,2,"Flanker"
3,104,2,2,1,0.56684,34,2,"Flanker"
3,105,2,2,1,0.43351,34,2,"Flanker"
3,106,2,0,1,0.36682,34,2,"Flanker"
3,107,2,0,1,0.35018,34,2,"Flanker"
3,108,1,1,1,0.46686,34,2,"Flanker"
3,109,1,0,1,0.3502,34,2,"Flanker"
3,110,1,2,0,0.46686,34,2,"Flanker"
3,111,1,1,1,0.53347,34,2,"Flanker"
3,112,1,1,1,0.40021,34,2,"Flanker"
3,113,1,2,1,0.38355,34,2,"Flanker"
3,114,2,0,0,0.36685,34,2,"Flanker"
3,115,2,1,1,0.40018,34,2,"Flanker"
3,116,2,1,1,0.38352,34,2,"Flanker"
3,117,2,0,1,0.31683,34,2,"Flanker"
3,118,2,0,1,0.31675,34,2,"Flanker"
3,119,1,2,1,0.61682,34,2,"Flanker"
3,120,1,2,0,0.33352,34,2,"Flanker"
3,121,2,2,1,0.40021,34,2,"Flanker"
3,122,1,0,1,0.45012,34,2,"Flanker"
3,123,1,1,1,0.45018,34,2,"Flanker"
3,124,2,1,1,0.40019,34,2,"Flanker"
3,125,2,2,1,0.80017,34,2,"Flanker"
3,126,1,0,1,1.3168,34,2,"Flanker"
3,127,1,0,1,0.36692,34,2,"Flanker"
3,128,2,1,1,0.56684,34,2,"Flanker"
3,129,2,1,1,0.31691,34,2,"Flanker"
3,130,2,0,0,0.23357,34,2,"Flanker"
3,131,2,0,1,0.45021,34,2,"Flanker"
3,132,1,1,1,0.36685,34,2,"Flanker"
3,133,2,1,1,0.30015,34,2,"Flanker"
3,134,1,0,1,1.5001,34,2,"Flanker"
3,135,1,1,1,0.41686,34,2,"Flanker"
3,136,2,1,1,0.41685,34,2,"Flanker"
3,137,1,0,0,0.30024,34,2,"Flanker"
3,138,1,2,0,0.26685,34,2,"Flanker"
3,139,1,1,1,1.8334,34,2,"Flanker"
3,140,1,1,1,0.46686,34,2,"Flanker"
3,141,1,0,0,0.35023,34,2,"Flanker"
3,142,2,0,1,0.40018,34,2,"Flanker"
3,143,1,2,0,0.30024,34,2,"Flanker"
3,144,1,1,1,0.30016,34,2,"Flanker"
4,1,2,1,1,0.36691,34,2,"Flanker"
4,2,2,0,1,0.36677,34,2,"Flanker"
4,3,2,2,1,0.4002,34,2,"Flanker"
4,4,2,0,1,0.30011,34,2,"Flanker"
4,5,1,2,1,0.45023,34,2,"Flanker"
4,6,1,0,1,0.38352,34,2,"Flanker"
4,7,1,1,1,0.31683,34,2,"Flanker"
4,8,2,0,1,0.38352,34,2,"Flanker"
4,9,2,1,0,0.25019,34,2,"Flanker"
4,10,1,0,1,0.36686,34,2,"Flanker"
4,11,2,1,1,0.50009,34,2,"Flanker"
4,12,1,2,1,0.26678,34,2,"Flanker"
4,13,2,2,1,0.55018,34,2,"Flanker"
4,14,2,2,1,0.33352,34,2,"Flanker"
4,15,1,1,0,0.38354,34,2,"Flanker"
4,16,2,1,1,0.38348,34,2,"Flanker"
4,17,1,0,1,0.40012,34,2,"Flanker"
4,18,1,2,1,0.55014,34,2,"Flanker"
4,19,1,2,0,0.4001,34,2,"Flanker"
4,20,1,1,1,0.53351,34,2,"Flanker"
4,21,2,1,1,0.45018,34,2,"Flanker"
4,22,2,0,1,0.45018,34,2,"Flanker"
4,23,1,1,0,0.43351,34,2,"Flanker"
4,24,1,1,1,0.43344,34,2,"Flanker"
4,25,2,2,1,0.48344,34,2,"Flanker"
4,26,2,0,1,0.45023,34,2,"Flanker"
4,27,2,2,1,0.4168,34,2,"Flanker"
4,28,1,1,1,0.56684,34,2,"Flanker"
4,29,1,2,1,0.56687,34,2,"Flanker"
4,30,1,1,1,0.40019,34,2,"Flanker"
4,31,2,1,1,0.53351,34,2,"Flanker"
4,32,1,2,1,0.50018,34,2,"Flanker"
4,33,2,2,1,0.36686,34,2,"Flanker"
4,34,1,2,1,0.58351,34,2,"Flanker"
4,35,2,1,1,0.40009,34,2,"Flanker"
4,36,2,1,1,0.51683,34,2,"Flanker"
4,37,1,0,1,0.55015,34,2,"Flanker"
4,38,1,0,1,0.36689,34,2,"Flanker"
4,39,2,0,0,0.33351,34,2,"Flanker"
4,40,1,0,1,0.38357,34,2,"Flanker"
4,41,2,0,1,0.50017,34,2,"Flanker"
4,42,2,2,0,0.41685,34,2,"Flanker"
4,43,1,2,1,0.4835,34,2,"Flanker"
4,44,1,2,1,0.41674,34,2,"Flanker"
4,45,2,0,1,0.38346,34,2,"Flanker"
4,46,2,0,1,0.35019,34,2,"Flanker"
4,47,2,0,1,0.36686,34,2,"Flanker"
4,48,1,1,1,0.38352,34,2,"Flanker"
4,49,2,1,1,0.43353,34,2,"Flanker"
4,50,1,2,1,0.33358,34,2,"Flanker"
4,51,2,0,1,0.43351,34,2,"Flanker"
4,52,1,0,1,0.38346,34,2,"Flanker"
4,53,1,0,1,0.40023,34,2,"Flanker"
4,54,2,1,1,0.36685,34,2,"Flanker"
4,55,1,0,1,0.43352,34,2,"Flanker"
4,56,2,2,1,0.30009,34,2,"Flanker"
4,57,2,1,1,0.36684,34,2,"Flanker"
4,58,1,0,1,0.43353,34,2,"Flanker"
4,59,1,2,1,0.41686,34,2,"Flanker"
4,60,2,0,1,0.40016,34,2,"Flanker"
4,61,2,1,1,0.33355,34,2,"Flanker"
4,62,1,0,1,0.30017,34,2,"Flanker"
4,63,1,0,0,0.45019,34,2,"Flanker"
4,64,2,0,1,0.40018,34,2,"Flanker"
4,65,1,0,1,0.36685,34,2,"Flanker"
4,66,1,0,1,0.36677,34,2,"Flanker"
4,67,1,0,1,0.41681,34,2,"Flanker"
4,68,2,2,1,0.61681,34,2,"Flanker"
4,69,2,0,1,0.41684,34,2,"Flanker"
4,70,2,2,1,0.56684,34,2,"Flanker"
4,71,1,2,1,0.5169,34,2,"Flanker"
4,72,1,1,1,0.56689,34,2,"Flanker"
4,73,1,1,1,0.41685,34,2,"Flanker"
4,74,1,1,1,0.36681,34,2,"Flanker"
4,75,2,1,1,0.48349,34,2,"Flanker"
4,76,2,2,1,0.43353,34,2,"Flanker"
4,77,2,2,1,0.41685,34,2,"Flanker"
4,78,2,2,0,0.38351,34,2,"Flanker"
4,79,2,0,1,0.40019,34,2,"Flanker"
4,80,1,1,1,0.45019,34,2,"Flanker"
4,81,1,0,1,0.63351,34,2,"Flanker"
4,82,2,1,1,0.40013,34,2,"Flanker"
4,83,2,1,1,0.30022,34,2,"Flanker"
4,84,2,2,1,0.50018,34,2,"Flanker"
4,85,1,0,1,0.43352,34,2,"Flanker"
4,86,1,0,1,0.38358,34,2,"Flanker"
4,87,1,2,1,0.38351,34,2,"Flanker"
4,88,2,0,0,0.35019,34,2,"Flanker"
4,89,1,2,1,0.53343,34,2,"Flanker"
4,90,1,1,1,0.40023,34,2,"Flanker"
4,91,1,2,0,0.43353,34,2,"Flanker"
4,92,2,1,1,0.45018,34,2,"Flanker"
4,93,2,0,1,0.40019,34,2,"Flanker"
4,94,2,0,1,0.35015,34,2,"Flanker"
4,95,2,1,1,0.3502,34,2,"Flanker"
4,96,2,2,0,0.38352,34,2,"Flanker"
4,97,2,0,1,0.50018,34,2,"Flanker"
4,98,1,1,1,0.46689,34,2,"Flanker"
4,99,1,2,1,0.36693,34,2,"Flanker"
4,100,1,1,1,0.41685,34,2,"Flanker"
4,101,1,2,1,0.40019,34,2,"Flanker"
4,102,1,2,1,0.36687,34,2,"Flanker"
4,103,2,2,1,0.53348,34,2,"Flanker"
4,104,2,1,1,0.33357,34,2,"Flanker"
4,105,2,0,0,0.35018,34,2,"Flanker"
4,106,2,1,1,0.41675,34,2,"Flanker"
4,107,1,2,1,0.50018,34,2,"Flanker"
4,108,1,2,1,0.43354,34,2,"Flanker"
4,109,1,1,1,0.30015,34,2,"Flanker"
4,110,1,1,1,0.33345,34,2,"Flanker"
4,111,2,0,1,0.36686,34,2,"Flanker"
4,112,2,2,1,0.5002,34,2,"Flanker"
4,113,1,1,1,0.45014,34,2,"Flanker"
4,114,1,2,0,0.4336,34,2,"Flanker"
4,115,1,1,0,0.4169,34,2,"Flanker"
4,116,1,2,0,0.33344,34,2,"Flanker"
4,117,1,1,1,0.60017,34,2,"Flanker"
4,118,2,2,1,0.48356,34,2,"Flanker"
4,119,1,0,0,0.43351,34,2,"Flanker"
4,120,1,0,0,0.38348,34,2,"Flanker"
4,121,2,2,0,0.38349,34,2,"Flanker"
4,122,1,0,1,0.40018,34,2,"Flanker"
4,123,2,1,1,0.45011,34,2,"Flanker"
4,124,2,1,0,0.30023,34,2,"Flanker"
4,125,1,1,1,0.33352,34,2,"Flanker"
4,126,1,0,1,0.38344,34,2,"Flanker"
4,127,2,1,0,0.28352,34,2,"Flanker"
4,128,2,2,0,0.35018,34,2,"Flanker"
4,129,2,1,1,0.53348,34,2,"Flanker"
4,130,2,0,1,0.3669,34,2,"Flanker"
4,131,1,2,1,0.40015,34,2,"Flanker"
4,132,1,1,1,0.16688,34,2,"Flanker"
4,133,1,1,1,0.45018,34,2,"Flanker"
4,134,2,2,1,0.5335,34,2,"Flanker"
4,135,2,0,1,0.50018,34,2,"Flanker"
4,136,1,0,1,0.66689,34,2,"Flanker"
4,137,1,0,1,0.38344,34,2,"Flanker"
4,138,1,2,0,0.46685,34,2,"Flanker"
4,139,2,2,1,0.50031,34,2,"Flanker"
4,140,2,0,1,0.38352,34,2,"Flanker"
4,141,1,1,1,0.61684,34,2,"Flanker"
4,142,2,2,1,0.43351,34,2,"Flanker"
4,143,2,2,1,0.38357,34,2,"Flanker"
4,144,2,1,1,0.33357,34,2,"Flanker"
5,1,1,1,1,0.61689,34,2,"Flanker"
5,2,2,0,1,0.40024,34,2,"Flanker"
5,3,1,2,0,0.30012,34,2,"Flanker"
5,4,2,1,1,0.3669,34,2,"Flanker"
5,5,2,1,1,0.36686,34,2,"Flanker"
5,6,2,1,1,0.33352,34,2,"Flanker"
5,7,1,1,1,0.36682,34,2,"Flanker"
5,8,1,0,1,0.36679,34,2,"Flanker"
5,9,1,1,1,0.31694,34,2,"Flanker"
5,10,2,0,0,0.30014,34,2,"Flanker"
5,11,2,1,1,0.36686,34,2,"Flanker"
5,12,1,0,1,0.43358,34,2,"Flanker"
5,13,1,0,0,0.28352,34,2,"Flanker"
5,14,2,0,0,0.33354,34,2,"Flanker"
5,15,2,2,0,0.28344,34,2,"Flanker"
5,16,1,2,1,0.38352,34,2,"Flanker"
5,17,1,1,1,0.38351,34,2,"Flanker"
5,18,1,1,1,0.3669,34,2,"Flanker"
5,19,2,0,0,0.31684,34,2,"Flanker"
5,20,2,2,0,0.46687,34,2,"Flanker"
5,21,1,2,1,0.50017,34,2,"Flanker"
5,22,1,1,1,0.41678,34,2,"Flanker"
5,23,2,1,1,0.61688,34,2,"Flanker"
5,24,2,0,1,0.51687,34,2,"Flanker"
5,25,1,2,1,0.31686,34,2,"Flanker"
5,26,2,2,1,0.30019,34,2,"Flanker"
5,27,2,0,0,0.35016,34,2,"Flanker"
5,28,2,0,0,0.3002,34,2,"Flanker"
5,29,2,1,1,0.43357,34,2,"Flanker"
5,30,1,0,1,0.40023,34,2,"Flanker"
5,31,1,2,1,0.28356,34,2,"Flanker"
5,32,1,2,1,0.48351,34,2,"Flanker"
5,33,2,1,0,0.33351,34,2,"Flanker"
5,34,2,2,1,0.31681,34,2,"Flanker"
5,35,2,2,1,0.53351,34,2,"Flanker"
5,36,1,2,1,0.48352,34,2,"Flanker"
5,37,1,2,1,0.38357,34,2,"Flanker"
5,38,1,0,1,0.3002,34,2,"Flanker"
5,39,2,2,1,0.56685,34,2,"Flanker"
5,40,1,2,1,0.45023,34,2,"Flanker"
5,41,2,2,1,0.46687,34,2,"Flanker"
5,42,1,2,1,0.33345,34,2,"Flanker"
5,43,2,0,1,0.36682,34,2,"Flanker"
5,44,1,1,0,0.4169,34,2,"Flanker"
5,45,2,2,1,0.41687,34,2,"Flanker"
5,46,1,2,1,0.45024,34,2,"Flanker"
5,47,1,1,1,0.40017,34,2,"Flanker"
5,48,1,1,1,0.31688,34,2,"Flanker"
5,49,2,1,0,0.31697,34,2,"Flanker"
5,50,1,0,1,0.28354,34,2,"Flanker"
5,51,2,2,0,0.33354,34,2,"Flanker"
5,52,2,0,1,0.41686,34,2,"Flanker"
5,53,2,2,1,0.41685,34,2,"Flanker"
5,54,1,1,1,0.43351,34,2,"Flanker"
5,55,2,2,1,0.46682,34,2,"Flanker"
5,56,1,2,1,0.6335,34,2,"Flanker"
5,57,2,2,1,0.35013,34,2,"Flanker"
5,58,1,2,1,0.75016,34,2,"Flanker"
5,59,1,1,1,0.40014,34,2,"Flanker"
5,60,2,0,0,0.25019,34,2,"Flanker"
5,61,1,2,1,0.38354,34,2,"Flanker"
5,62,2,1,1,0.45018,34,2,"Flanker"
5,63,1,1,1,0.26679,34,2,"Flanker"
5,64,1,2,0,0.53351,34,2,"Flanker"
5,65,1,0,1,0.60011,34,2,"Flanker"
5,66,2,0,1,0.46689,34,2,"Flanker"
5,67,1,0,1,0.43357,34,2,"Flanker"
5,68,2,0,1,0.53347,34,2,"Flanker"
5,69,1,2,0,0.35015,34,2,"Flanker"
5,70,1,0,1,0.51684,34,2,"Flanker"
5,71,2,1,1,0.46677,34,2,"Flanker"
5,72,1,0,1,0.41688,34,2,"Flanker"
5,73,1,0,0,0.36685,34,2,"Flanker"
5,74,1,2,0,0.33356,34,2,"Flanker"
5,75,2,1,1,0.3669,34,2,"Flanker"
5,76,1,2,1,1.2334,34,2,"Flanker"
5,77,2,0,1,0.41682,34,2,"Flanker"
5,78,2,0,1,0.35019,34,2,"Flanker"
5,79,1,2,1,0.43351,34,2,"Flanker"
5,80,2,1,1,0.46681,34,2,"Flanker"
5,81,2,2,0,0.46682,34,2,"Flanker"
5,82,2,2,1,0.60014,34,2,"Flanker"
5,83,1,1,1,0.40018,34,2,"Flanker"
5,84,2,0,1,0.63343,34,2,"Flanker"
5,85,1,2,1,0.31686,34,2,"Flanker"
5,86,1,2,0,0.30019,34,2,"Flanker"
5,87,2,2,1,0.58356,34,2,"Flanker"
5,88,2,0,1,0.38351,34,2,"Flanker"
5,89,1,1,1,0.31685,34,2,"Flanker"
5,90,2,0,1,0.38351,34,2,"Flanker"
5,91,2,1,1,0.36678,34,2,"Flanker"
5,92,2,0,1,0.36686,34,2,"Flanker"
5,93,2,2,0,0.40017,34,2,"Flanker"
5,94,1,0,1,0.3502,34,2,"Flanker"
5,95,1,1,1,0.45018,34,2,"Flanker"
5,96,1,1,1,0.45018,34,2,"Flanker"
5,97,2,2,1,0.36687,34,2,"Flanker"
5,98,2,1,1,0.33354,34,2,"Flanker"
5,99,2,1,1,0.33348,34,2,"Flanker"
5,100,1,0,1,0.43355,34,2,"Flanker"
5,101,1,1,0,0.2835,34,2,"Flanker"
5,102,1,1,1,0.41685,34,2,"Flanker"
5,103,1,0,1,0.38351,34,2,"Flanker"
5,104,2,2,1,0.45022,34,2,"Flanker"
5,105,2,1,1,0.4668,34,2,"Flanker"
5,106,2,1,0,0.30012,34,2,"Flanker"
5,107,1,2,1,0.41686,34,2,"Flanker"
5,108,1,0,1,0.38352,34,2,"Flanker"
5,109,2,2,0,0.30023,34,2,"Flanker"
5,110,1,1,0,0.36682,34,2,"Flanker"
5,111,1,0,1,0.4169,34,2,"Flanker"
5,112,1,0,1,0.36685,34,2,"Flanker"
5,113,2,1,1,0.36685,34,2,"Flanker"
5,114,1,2,1,0.41687,34,2,"Flanker"
5,115,2,0,1,0.35016,34,2,"Flanker"
5,116,1,1,1,0.4669,34,2,"Flanker"
5,117,1,1,0,0.28353,34,2,"Flanker"
5,118,1,0,1,0.60016,34,2,"Flanker"
5,119,1,0,1,0.7835,34,2,"Flanker"
5,120,2,0,1,0.36685,34,2,"Flanker"
5,121,2,2,0,0.45019,34,2,"Flanker"
5,122,2,1,1,0.40019,34,2,"Flanker"
5,123,1,0,1,0.41685,34,2,"Flanker"
5,124,1,2,1,0.45017,34,2,"Flanker"
5,125,2,1,1,0.40017,34,2,"Flanker"
5,126,1,0,1,0.38364,34,2,"Flanker"
5,127,1,1,1,0.45016,34,2,"Flanker"
5,128,2,2,1,0.36676,34,2,"Flanker"
5,129,2,1,1,0.45019,34,2,"Flanker"
5,130,1,0,1,0.35018,34,2,"Flanker"
5,131,2,1,1,0.4335,34,2,"Flanker"
5,132,2,1,1,0.53344,34,2,"Flanker"
5,133,2,0,1,0.30013,34,2,"Flanker"
5,134,1,1,0,0.30019,34,2,"Flanker"
5,135,2,0,1,0.40017,34,2,"Flanker"
5,136,2,0,1,0.4835,34,2,"Flanker"
5,137,2,2,1,0.43349,34,2,"Flanker"
5,138,2,2,1,0.50018,34,2,"Flanker"
5,139,2,0,1,0.30023,34,2,"Flanker"
5,140,2,1,1,0.28353,34,2,"Flanker"
5,141,1,0,1,0.3669,34,2,"Flanker"
5,142,1,1,1,0.48345,34,2,"Flanker"
5,143,1,0,1,0.43345,34,2,"Flanker"
